team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Minsitthar,Estes,Esmeralda,Bruno,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,51.01,49.51,48.26,52.11,0.54,0.77,1.26,0.64,0.44,2.23,49.76,3.35,0.23,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,53.8,50.98,60.79,43.9,43.1,Masha,Lolita,Kadita,Brody,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,58.09,48.71,49.72,49.97,0.04,0.25,0.35,0.61,0.24,38.63,0.81,0.32,0.47,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,53.01,51.14,44.06,40.74,51.743163766446365,48.256836233553635,Menang
X.Borg,Estes,Lunox,Granger,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,51.01,49.63,49.22,48.15,1.07,0.77,0.31,0.67,0.82,0.69,49.76,0.38,0.04,1.01,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.96,50.98,41.03,44.47,45.75,Freya,Khufra,Alice,Melissa,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,49.15,4.75,52.46,45.53,0.46,0.49,0.12,1.02,0.63,1.53,1.16,0.42,3.38,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,42.76,35.67,49.28,36.17,54.74643428877734,45.25356571122267,Menang
Aldous,Gatotkaca,Vexana,Melissa,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,54.28,5.17,52.46,51.32,0.73,1.65,2.85,1.02,0.63,1.68,2.93,39.78,3.38,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,66.08,69.03,49.28,48.81,Alucard,Barats,Kagura,Ixia,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.42,54.96,48.88,50.68,50.24,0.09,0.78,0.34,0.56,1.14,0.09,30.58,0.02,1.32,10.99,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33,62.35,41.07,43.94,50.57,52.10280139100784,47.89719860899217,Menang
Lapu-Lapu,Barats,Cyclops,Kimmy,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,54.96,49.68,47.68,51.32,0.31,0.78,0.64,0.12,0.63,0.08,30.58,0.29,0.09,41.11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,62.35,54.33,48.51,48.81,Hilda,Diggie,Kagura,Irithel,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,5.13,48.88,49.44,49.63,0.53,0.03,0.34,0.39,0.44,0.14,38.05,0.02,0.13,0.08,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.46,28.64,41.07,41.74,42.3,60.06350688109079,39.93649311890921,Menang
Aulus,Faramis,Eudora,Natan,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.75,50.19,48.71,52.46,47.08,0.02,0.22,0.09,0.95,0.82,0.41,1.41,1.45,4.03,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.07,52.4,48.66,50.64,45.55,Bane,Franco,Gord,Claude,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,46.81,50.25,48.15,49.63,0.36,2.25,0.64,1.37,0.44,0.22,10.32,0.34,1.29,0.08,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,50.58,54.51,41.27,42.3,51.03092077322483,48.96907922677517,Menang
Argus,Chip,Odette,Lesley,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,48.31,51.39,46.24,51.52,0.49,0.15,1.24,1.42,0.78,1.17,14.85,1.31,1.02,2.31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,50.48,60.95,61.17,46.49,Chou,Hylos,Valir,Miya,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,56.04,49.17,49.49,50.24,0.91,0.32,1.08,2.26,1.14,1.42,0.26,7.23,0.21,10.99,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,43.04,59.27,60.47,50.57,46.17168545739974,53.82831454260027,Kalah
Silvanna,Gloo,Vale,Natan,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,52.34,52.28,52.46,49.63,0.69,0.01,1.16,0.95,0.44,0.37,0.36,1.83,4.03,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,38.84,60.47,50.64,42.3,Bane,Franco,Pharsa,Wanwan,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,46.81,48.43,42.49,50.86,0.36,2.25,0.55,0.17,0.26,0.22,10.32,0.03,0.42,1.52,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,50.58,53.03,27.49,41.01,54.248490760769684,45.75150923923032,Menang
Alucard,Johnson,Cecilion,Natan,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.42,49.98,48.18,52.46,51.86,0.09,0.1,0.75,0.95,0.96,0.09,5.11,0.28,4.03,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.33,49.5,54.98,50.64,60.58,Bane,Barats,Valentina,Ixia,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,54.96,43.27,50.68,46.59,0.36,0.78,0.31,0.56,0.67,0.22,30.58,0.52,1.32,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,62.35,49.13,43.94,33.76,53.98833646337846,46.01166353662153,Menang
Cici,Diggie,Cecilion,Ixia,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,5.13,48.18,50.68,52.11,0.75,0.03,0.75,0.56,0.44,10.53,38.05,0.28,1.32,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55.94,28.64,54.98,43.94,43.1,X.Borg,Khufra,Gord,Brody,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,49.15,50.25,49.72,45.53,1.07,0.49,0.64,0.61,0.63,0.69,1.16,0.34,0.47,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96,42.76,54.51,44.06,36.17,47.87482618730199,52.125173812698,Kalah
Arlott,Atlas,Valir,Lesley,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,49.44,49.17,46.24,44.86,0.51,0.67,1.08,1.42,0.09,0.19,4.84,7.23,1.02,2.02,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,45.02,59.27,61.17,27.56,Martis,Gloo,Lylia,Wanwan,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,52.34,50.26,42.49,49.97,1.34,0.01,0.87,0.17,0.24,14.48,0.36,1.02,0.42,3.49,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32,38.84,56.88,27.49,40.74,52.016129032258064,47.98387096774193,Menang
Zilong,Kaja,Valir,Beatrix,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,47.26,49.17,45.54,47.08,1.32,0.01,1.08,0.04,0.82,0.78,0.14,7.23,0.15,2.28,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.55,47.29,59.27,27.08,45.55,Thamuz,Hylos,Lunox,Karrie,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,56.04,49.63,45.01,46.72,0.91,0.32,0.31,0.09,0.54,2.06,0.26,0.38,1.07,1.11,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,43.04,41.03,37.51,32.53,55.24666725784044,44.753332742159564,Menang
Aldous,Gatotkaca,Odette,Melissa,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,54.28,51.39,52.46,47.08,0.73,1.65,1.24,1.02,0.82,1.68,2.93,1.31,3.38,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.51,66.08,60.95,49.28,45.55,Khaleed,Diggie,Esmeralda,Hanabi,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,5.13,49.51,49.07,45.53,0.36,0.03,1.26,0.25,0.63,0.23,38.05,3.35,4.08,12.12,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.77,28.64,60.79,40.63,36.17,61.714332709665484,38.285667290334516,Menang
Lapu-Lapu,Diggie,Valentina,Hanabi,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,5.13,43.27,49.07,47.08,0.31,0.03,0.31,0.25,0.82,0.08,38.05,0.52,4.08,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.13,28.64,49.13,40.63,45.55,Freya,Lolita,Kadita,Moskov,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,58.09,48.71,54.22,49.63,0.46,0.25,0.35,2.83,0.44,1.53,0.81,0.32,18.42,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,53.01,51.14,69.41,42.3,40.53218505023739,59.46781494976262,Kalah
Freya,Gatotkaca,Novaria,Beatrix,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,54.28,49.92,45.54,51.52,0.46,1.65,0.89,0.04,0.78,1.53,2.93,3.18,0.15,2.31,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,66.08,59.19,27.08,46.49,Sun,Chip,Vale,Granger,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,48.31,52.28,49.22,47.08,1.16,0.15,1.16,0.67,0.82,6.68,14.85,1.83,0.04,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.66,50.48,60.47,44.47,45.55,48.427672955974835,51.57232704402516,Kalah
Chou,Belerick,Alice,Claude,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,54.25,4.75,48.15,51.86,0.91,0.81,0.12,1.37,0.96,1.42,4.64,0.42,1.29,24.21,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.31,47.84,35.67,41.27,60.58,Silvanna,Johnson,Zhask,Miya,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,49.98,53.15,49.49,44.33,0.69,0.1,0.65,2.26,1.02,0.37,5.11,1.77,0.21,1.91,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,49.5,55.62,60.47,36.69,45.36838011013532,54.63161988986468,Kalah
Fredrinn,Mathilda,Harith,Bruno,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,48.94,5.55,48.26,44.83,0.1,0.04,1.02,0.64,0.62,25.54,29.58,36.94,0.23,11.53,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93,43.04,40.56,43.9,33.8,Aldous,Faramis,Esmeralda,Granger,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,50.19,49.51,49.22,44.86,0.73,0.22,1.26,0.67,0.09,1.68,1.41,3.35,0.04,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,52.4,60.79,44.47,27.56,45.33950346521625,54.66049653478375,Kalah
Julian,Diggie,Esmeralda,Layla,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.15,5.13,49.51,49.48,49.63,0.38,0.03,1.26,2.64,0.44,0.49,38.05,3.35,4.28,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.59,28.64,60.79,64.67,42.3,X.Borg,Grock,Novaria,Clint,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,46.57,49.92,49.38,46.59,1.07,0.16,0.89,0.66,0.67,0.69,0.01,3.18,0.24,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96,48.57,59.19,44.44,33.76,50.180167437850656,49.81983256214935,Menang
